cluster,bucket_start,day_of_week,log_ret_mean,log_ret_std,log_ret_sum,abs_volatility,realized_volatility,spread,imbalance,depth,depth_ratio,rv_rolling,mom_rolling
0,60,4,3.314472662877786e-08,6.0530727957036825e-05,9.943417988633355e-07,0.0012385237394912127,0.0003320245063654399,0.029315656565656368,0.0006316672174356766,88743.841991342,1.4904518867071854,4.951331766859487e-05,-1.5286213311234354e-06
0,90,1,2.459103275631783e-07,5.39317586008279e-05,7.37730982689535e-06,0.001078795594012229,0.00029568257241102035,0.028583694083693476,0.0036568698830881105,89897.93831168831,1.5659108135447926,4.917391428331942e-05,-5.668849194458658e-07
0,90,2,-4.675289324650417e-07,5.119974826104798e-05,-1.4025867973951251e-05,0.0010023866123723588,0.00028009384517294793,0.028549783549783932,-0.0034000400208595042,88769.5735930736,1.5555642327558654,4.889563774226647e-05,-3.720932121610282e-07
0,90,3,-7.142503969211627e-07,5.425172850346152e-05,-2.1427511907634876e-05,0.0010799025209666687,0.000297086227045897,0.02890331890331872,0.007936956983440971,89165.3538961039,1.5469119472612047,4.807419207298117e-05,4.428252742033934e-07
0,90,4,-1.7341104268501927e-07,5.6547766195983984e-05,-5.2023312805505775e-06,0.0011348590879149449,0.0003102747547790884,0.028995310245309578,0.004262184397007302,87379.76406926407,1.583566222731497,5.118360322432901e-05,-2.154350089349288e-07
0,120,1,4.3183062645887546e-07,6.016345690032557e-05,1.2954918793766263e-05,0.001232709252729581,0.0003297430643493737,0.028750541125541262,-0.0003365331241498665,90755.3961038961,1.5484919513895854,4.854244800823053e-05,-1.2538886205499205e-06
0,120,2,9.610264268482645e-08,5.723450121867542e-05,2.8830792805447927e-06,0.0011578770656002616,0.0003137964248904253,0.028639971139971698,-0.002511245590875726,89172.07575757576,1.5946307435273408,4.8588673405836806e-05,1.4759112797569818e-06
0,120,3,5.881248231733015e-08,5.949813039326684e-05,1.7643744695199053e-06,0.0012022536320741072,0.00032550160754482506,0.028871392496392333,0.005222506416532409,89250.08874458875,1.5307887759827468,4.964779091889471e-05,-4.4153023578557215e-07
0,120,4,9.700926738673228e-07,6.0421236019005944e-05,2.9102780216019684e-05,0.0012516678357231774,0.00033107381191334204,0.028965367965367403,0.009564467961516743,89201.18614718615,1.523669411431293,4.9977807886885814e-05,-4.480920347827599e-07
0,150,1,-9.084695349508844e-08,5.266548901351223e-05,-2.7254086048526535e-06,0.0010547060114256873,0.0002878059362290602,0.02848430735930703,0.0039987573733699195,91236.97727272728,1.557759003343126,4.610120578549987e-05,2.2243857445850692e-07
0,150,2,1.617304984332655e-07,5.083308578686163e-05,4.851914952997966e-06,0.0010021484137818647,0.00027833712225168526,0.0285039682539682,-0.002657980106647756,91406.49783549784,1.5665478872024454,4.497064262024868e-05,-1.2695631249081672e-07
0,150,3,5.190680038300598e-07,5.321603245982004e-05,1.5572040114901793e-05,0.0010675131307162546,0.0002912633347023173,0.02880212842712884,0.012312449470793362,88516.37012987013,1.5489474698626915,4.933150161313793e-05,5.41745009516207e-08
0,150,4,7.628067138961882e-07,5.438552716000029e-05,2.2884201416885645e-05,0.001090018794952485,0.0002974500232442489,0.028765151515152274,0.018539893603032806,90425.15043290044,1.6284461055955757,4.832378679621769e-05,3.3414998240751974e-06
0,180,1,1.1209393841054764e-06,5.3877439989313056e-05,3.3628181523164295e-05,0.0010766822583795177,0.0002950452837619956,0.028459235209235198,0.006760026043393867,91972.341991342,1.5618887388344018,4.5553682635408184e-05,2.7770306885706675e-06
0,180,2,-5.723526300807054e-07,5.3023275903532155e-05,-1.7170578902421165e-05,0.0010577230276663436,0.000290415237327861,0.028564754689754977,0.0029316806097274303,90855.11147186147,1.5173176079773416,4.57070360388711e-05,-1.416252919160382e-06
0,180,3,1.0179114496781477e-06,5.477637979981824e-05,3.0537343490344426e-05,0.0011006018290747861,0.0003005324809362554,0.028662337662337608,0.011442196535980175,89444.76948051948,1.488556665329891,4.61976084559456e-05,-3.078631015063467e-07
0,180,4,-1.851452144155654e-07,5.589116193753231e-05,-5.554356432466962e-06,0.0011369294709781558,0.0003063492349780514,0.028619047619047704,0.01267768700267507,89583.408008658,1.6968883705171887,4.756391324216889e-05,2.1146522114412337e-06
0,210,1,2.174453688474284e-07,4.987330207381265e-05,6.523361065422852e-06,0.0009781058791942137,0.00027276355948920576,0.028234307359306755,0.004208852440647824,93276.72943722944,1.5175836789350736,4.508769075435542e-05,1.0173238861268948e-07
0,210,2,-5.616609345464993e-07,4.874682072593417e-05,-1.684982803639498e-05,0.0009435117083140734,0.00026639653962295956,0.028237914862915773,0.002027351347867494,91235.52056277056,1.5104746167401188,4.471393585916814e-05,6.677999406347869e-07
0,210,3,-1.2307193087950714e-06,4.8703788653038936e-05,-3.692157926385214e-05,0.0009590166047807705,0.0002667631077564931,0.028458333333333825,0.007097083949662593,91780.67857142857,1.6250847891748823,4.161423399673481e-05,-2.6051483018053405e-07
0,210,4,-1.014570042184837e-09,5.073816326726805e-05,-3.0437101265545536e-08,0.0010028357476428787,0.00027715809639394535,0.028689935064934325,0.006762781366753357,89430.83549783549,1.51018997141044,4.469619372993006e-05,-4.986073288224929e-07
0,240,1,-4.745158555689664e-07,5.258238637094137e-05,-1.4235475667068993e-05,0.0010553399657067905,0.0002881588272550683,0.028344696969697613,1.3266577365658207e-05,93452.27164502164,1.564341502716406,4.447199357465071e-05,-3.1834393770680745e-07
0,240,2,2.1716711615253322e-07,5.099477668325208e-05,6.515013484575997e-06,0.0010111774945091817,0.0002794838404395061,0.028505772005772118,0.004299324082488427,89654.59956709956,1.4569121557925213,4.462560417022303e-05,-1.4561965310924265e-06
0,240,3,-1.5594934775333504e-07,5.2210643230188456e-05,-4.678480432600051e-06,0.0010365400213775992,0.0002858151050762182,0.028406204906204425,-0.003911892072702962,90604.06818181818,1.475417150955389,4.485532541301335e-05,-1.2495575486259229e-06
0,240,4,-1.0465676041560541e-07,5.6526427378465775e-05,-3.1397028124681625e-06,0.0011366923402310808,0.0003103067851341075,0.028663419913420505,0.0054210106154362146,89713.16883116883,1.4999287445685554,4.7791918180686976e-05,1.5306302640660892e-06
0,270,1,-5.662070655921702e-07,4.876182160207738e-05,-1.698621196776511e-05,0.0009540150812611704,0.0002665398863776495,0.02813167388167327,0.003253696657936852,95804.49242424243,1.5315671265657327,4.3793237125088945e-05,-1.4191895838305513e-06
0,270,2,-3.721385937737176e-07,4.558737380747934e-05,-1.1164157813211528e-05,0.0008849431761657941,0.0002489477900821883,0.02820779220779235,1.4343405348371837e-05,90352.54004329005,1.5149473392311013,3.880856644862202e-05,-1.428891192374874e-07
0,270,3,-1.300353205692342e-07,4.9421008185591073e-05,-3.901059617077025e-06,0.0009662239723308013,0.00027022364061926666,0.028323051948051396,0.00656659919359944,90549.19372294372,1.546612326622259,4.173834260939098e-05,-1.095794792530366e-06
0,270,4,1.5296197543508068e-07,5.2263429383241545e-05,4.58885926305242e-06,0.0010329542255587882,0.00028591973414474926,0.028617604617605315,0.009213157608997265,90971.8041125541,1.6238686534072053,4.3529720834956594e-05,-7.115131892043041e-07
0,300,1,-2.6390760451973627e-07,5.765412795342284e-05,-7.91722813559209e-06,0.0011714599411836966,0.00031634211737812176,0.02829545454545511,0.002059428438709976,92836.87445887446,1.50568011184615,4.700823265135605e-05,-9.323700079301643e-07
0,300,2,6.734644862125842e-07,5.4542864277524176e-05,2.0203934586377526e-05,0.0010942278445968418,0.00029834444363331783,0.02837770562770531,0.0046293702995148745,91171.67532467532,1.5120331675065366,4.479915255135843e-05,-1.2107899926654855e-07
0,300,3,-2.9045645881541473e-07,5.7737824428805415e-05,-8.713693764462444e-06,0.0011721421827273636,0.00031591792970267,0.028610569985570506,0.002845575627644687,89434.4751082251,1.4879149579239173,4.899470342368846e-05,-9.87934976774799e-07
0,300,4,-1.4139140980213144e-07,6.0702525301140533e-05,-4.241742294063944e-06,0.001238355336103573,0.0003324045983436922,0.028702020202020378,0.010544510217572604,90794.07034632035,1.5822867273051386,4.8955614548143244e-05,-1.0112561993580893e-06
0,330,1,-3.4071444392574963e-07,5.217314674723329e-05,-1.022143331777249e-05,0.0010297344459992935,0.00028603140398010643,0.028179653679653287,0.007525690448072128,91843.22943722944,1.5116143279333714,4.589273653529889e-05,2.2626008838824427e-07
0,330,2,6.378884485249274e-08,4.885489978328924e-05,1.913665345574783e-06,0.0009493358364702813,0.00026775285288225945,0.028277236652236266,0.0012988029902235838,91282.67207792208,1.5405496816343935,4.210710387581132e-05,8.390826631989905e-07
0,330,3,1.7009495699557168e-07,5.0542146700937786e-05,5.10284870986715e-06,0.0009987734622222705,0.0002765106544717932,0.02862157287157253,0.003175242029988222,89955.01406926407,1.4870621954351677,4.304452958947746e-05,1.3739305488128888e-06
0,330,4,-6.443436671910228e-07,5.478350607600888e-05,-1.9330310015730683e-05,0.0010890387935370517,0.0003004160220788556,0.02865097402597433,0.005691943873958508,91897.08333333333,1.6426178073749254,4.642939259039404e-05,-3.538157414031686e-07
0,360,1,4.890787136779897e-07,5.4428006552239404e-05,1.4672361410339692e-05,0.0010928599081073212,0.00029819507957909176,0.02835533910533943,0.006910664849989992,93585.59848484848,1.4934406700856804,4.33894755769904e-05,6.625834702891588e-08
0,360,2,4.2406871407921495e-07,5.1606868773311666e-05,1.2722061422376448e-05,0.001022833427791307,0.00028243040817409795,0.028323953823953297,0.016678262774057914,90461.93831168831,1.5572615294716479,4.158750862295424e-05,-8.780082568439539e-07
0,360,3,3.614746305313952e-08,5.3723872968317405e-05,1.0844238915941857e-06,0.0010613622903698058,0.0002937028900369784,0.028453463203463373,0.003100319433628305,89586.33766233767,1.5385735694694131,4.491542828352806e-05,-4.6131004721415413e-07
0,360,4,4.305115940160092e-07,5.6398175126077056e-05,1.2915347820480277e-05,0.0011317867863773362,0.00030852398945683314,0.028682178932178552,0.008248377761934976,89774.06493506493,1.5487897080709232,4.637325381166283e-05,1.0515225397493863e-06
0,390,1,-2.815878571269215e-07,4.9133076290617384e-05,-8.447635713807644e-06,0.0009642483141395904,0.00026901007727512193,0.02813744588744517,0.008005595427379998,93197.16233766233,1.4990600884740746,4.2047511450920636e-05,1.3329286104113763e-08
0,390,2,-1.8107362162072427e-07,4.63541654534889e-05,-5.432208648621728e-06,0.0008932974483367684,0.0002536949294801543,0.028060606060605623,0.011432349318731926,91776.52813852814,1.5476895686444985,4.0785375242096324e-05,-5.5897279859896116e-08
0,390,3,-9.750944284498173e-10,4.937818183245302e-05,-2.9252832853494257e-08,0.0009606447071180367,0.0002703494188936469,0.028293650793651055,0.003891817657109756,89681.03787878787,1.5725928854892166,4.417464863164258e-05,-2.8069017775978835e-06
0,390,4,5.300880088385656e-07,5.0451026084803055e-05,1.5902640265156968e-05,0.0009973180010574003,0.00027600512968355037,0.028631673881673075,0.011210506559276714,91775.18506493507,1.537506760456192,4.269431959303735e-05,-2.7320380498417755e-07
0,420,1,6.263709733365411e-07,5.359766835238836e-05,1.8791129200096233e-05,0.0010583994430447326,0.00029358396045410984,0.02808694083694118,0.007242806325298123,92150.08333333333,1.5528990069113486,4.4849181239098325e-05,-2.8090804876987196e-07
0,420,2,1.097984414438461e-06,4.8808988471594044e-05,3.293953243315383e-05,0.0009588016480670094,0.000267081064872532,0.02821410533910421,0.017573855809179747,90617.24783549784,1.784262981653669,4.149880140251573e-05,1.1854274841090416e-06
0,420,3,-1.3795454149763757e-07,5.1506371950873026e-05,-4.138636244929128e-06,0.0010158738260389853,0.00028132536090664254,0.028382395382396508,0.005635846771915485,89896.00108225108,1.6031824618771953,4.1919827510897496e-05,-2.4169823548993364e-06
0,420,4,1.439849815873821e-06,5.384247523098556e-05,4.319549447621462e-05,0.001081133832929071,0.00029498128966804925,0.028849025974025173,0.015426977564875648,92565.08441558441,1.5597629949125487,4.554412458659744e-05,-1.7018930379753474e-06
0,450,1,5.417919445515099e-08,4.902516831938701e-05,1.6253758336545297e-06,0.0009496284931870601,0.0002681980022243361,0.028010461760461555,0.007664568453405743,93878.85064935064,1.5316291911902342,4.187262952391452e-05,-8.626284174532666e-07
0,450,2,-4.104289707444867e-07,4.611440605268501e-05,-1.23128691223346e-05,0.0008870956793230757,0.0002522801571478067,0.027991702741702658,0.012560949445736191,91518.83874458875,1.6102381337468024,4.071827421628342e-05,1.2840747413897983e-06
0,450,3,5.625645054142005e-09,4.693789301269588e-05,1.6876935162426055e-07,0.0008983051163472086,0.000256100769502668,0.028221500721501973,0.010615905425006506,89695.82142857143,1.521628803541686,4.03926125052244e-05,4.247444755200233e-07
0,450,4,-6.989755423868135e-07,5.022605469814666e-05,-2.0969266271604404e-05,0.000990151397015668,0.0002747210710809635,0.028500901875901086,0.0032771416741371345,91949.43506493507,1.4901363674365324,4.416711918480247e-05,1.4260844248173002e-06
0,480,1,3.4747377763171336e-08,5.239728179689021e-05,1.0424213328951404e-06,0.0010281157037424053,0.00028618214812381536,0.028162698412698264,0.009473513496139695,93641.38744588745,1.6534861109993169,4.273318082715765e-05,-1.2913979091687622e-07
0,480,2,6.387754785766469e-07,4.825625807539906e-05,1.916326435729941e-05,0.0009417957474960193,0.0002642401824237419,0.02818037518037528,0.009065873992079613,92950.97186147186,1.5367762236035314,4.04305914569559e-05,1.3420488695588003e-06
0,480,3,-7.106655155389084e-07,4.893542914821954e-05,-2.1319965466167252e-05,0.0009716809104015627,0.0002679147020343,0.02833531746031788,0.0012960968094501758,90973.74567099568,1.5155884840600204,4.0509944970024635e-05,-1.1303396211518646e-06
0,480,4,8.066059384845702e-07,5.358263027171248e-05,2.4198178154537104e-05,0.0010703203335234958,0.0002929604122480991,0.028454184704184864,0.004957796192137332,90652.76082251083,1.5414824744585458,4.5198416162361045e-05,2.755519725747076e-07
0,510,1,1.940452397773105e-08,4.828235659722839e-05,5.821357193319305e-07,0.0009343700564414774,0.00026419542592435774,0.027993506493506033,0.012809617858657803,96728.45238095238,1.592146538706787,4.243609033882725e-05,-5.528501866306043e-07
0,510,2,4.5312184872694205e-07,4.405572853260161e-05,1.3593655461808262e-05,0.0008452114595923135,0.00024089186299654025,0.027895743145742544,0.0022624172093654135,92357.28571428571,1.4710940810487478,3.7126262113518244e-05,5.34714972895837e-07
0,510,3,-1.4245563687393494e-07,4.6804640591693854e-05,-4.273669106218047e-06,0.0008944739577802217,0.0002561791480333415,0.028071067821068236,0.0033196717826060123,91186.06926406926,1.5323406677903033,3.980515772410499e-05,1.3792316345775658e-07
0,510,4,3.634887226532416e-07,4.839147323531179e-05,1.0904661679597248e-05,0.0009481601546322966,0.00026500596276781124,0.028331709956709986,0.005312716010140735,92478.2445887446,1.5574401601881702,4.4564016717041755e-05,3.451000838639558e-07
0,540,1,-2.872631981079946e-07,5.1534795072610666e-05,-8.617895943239838e-06,0.001022622206707881,0.00028181601437429245,0.028055014430014548,0.0075247729418100266,94138.02056277056,1.5226675298909598,4.2375897482197236e-05,1.130765973296411e-06
0,540,2,-7.487159957748771e-07,4.803080538222539e-05,-2.2461479873246314e-05,0.0009414592280225104,0.00026334414457222723,0.027958152958152703,0.0005621753589821989,94006.60822510823,1.5412839577306838,3.975870856004897e-05,-1.9209524336523285e-06
0,540,3,-2.3665453198311368e-07,5.028219111033851e-05,-7.09963595949341e-06,0.0009838613246430032,0.00027485579898827394,0.028174963924963912,0.000643468860720058,91089.71212121213,1.510781404180391,4.3185597124106516e-05,1.6496891856798175e-07
0,540,4,2.738182062815967e-07,5.28903933633821e-05,8.2145461884479e-06,0.0010539401414978958,0.00028965801896979507,0.028450396825396716,0.005375063344750577,92162.77056277056,1.5478733693606233,4.3468787313932586e-05,-6.992246148761102e-07
0,570,1,7.000506360544555e-08,4.633314850500148e-05,2.1001519081633667e-06,0.0008938154549979846,0.0002535746452159133,0.027814213564213486,0.0006162019469404177,94215.4448051948,1.517168418127785,4.05782140763038e-05,1.6326379060159773e-06
0,570,2,7.729428805596782e-08,4.484516657344517e-05,2.3188286416790343e-06,0.0008596467331624532,0.00024492949734722315,0.027912878787878376,0.0019564732298741373,94305.41666666667,1.5401223596918112,3.977607849333302e-05,-6.312033708592095e-07
0,570,3,-3.4285006746683555e-07,4.7342007095982895e-05,-1.0285502024005068e-05,0.0009093761952103171,0.00025907267221257613,0.028141053391053644,-0.0019373143697356372,91206.0974025974,1.444093924359492,4.2679639966576676e-05,-7.204131844303345e-07
0,570,4,2.0797482877981958e-07,4.8260747286556524e-05,6.239244863394587e-06,0.0009476883958377605,0.00026416947522420344,0.02809956709956718,0.00444760097629173,91762.34523809524,1.5622038289474491,4.287655186521911e-05,3.682325129765385e-07
0,600,1,1.100836038654266e-06,5.628470975138286e-05,3.302508115962798e-05,0.0011319370772347856,0.00030887270690671146,0.028059163059163172,0.005526507046291708,92952.82575757576,1.5733013589329625,4.817249964252424e-05,2.9158865277855407e-06
0,600,2,7.60819412941414e-07,5.3300253596286556e-05,2.2824582388242423e-05,0.0010653300068539345,0.00029207039058618385,0.028031565656565945,-0.0009990627820445944,92467.85606060606,1.5065644042739983,4.317527762055809e-05,9.828171985395467e-07
0,600,3,1.8396339200913756e-07,5.454623355527538e-05,5.518901760274127e-06,0.0011003538347818102,0.00029879421441305357,0.028260101010101398,-0.001902773761473807,91237.7196969697,1.473892259918699,4.2765160028668805e-05,-1.5741769462235724e-06
0,600,4,-2.6742178667841057e-07,5.792301715754705e-05,-8.022653600352318e-06,0.0011668202480690985,0.0003171240155286864,0.028550685425685302,0.003494585014678725,90412.08766233767,1.455487866026074,4.9395575442999766e-05,-2.749782056796249e-07
0,630,1,-6.200848262451118e-08,4.88639070215774e-05,-1.8602544787353356e-06,0.0009598574158321438,0.00026761542052871815,0.027899170274169653,0.0038025775950738497,93652.31060606061,1.5599913607483105,4.384033498395399e-05,-8.846997368228234e-07
0,630,2,2.614489087571498e-07,4.6256880202056985e-05,7.843467262714494e-06,0.0008994420433510723,0.00025338359692041385,0.027868506493506657,0.009653037558495076,93401.01731601731,1.6075966542432614,3.915928196352272e-05,-8.685656747955061e-07
0,630,3,2.7570103953326004e-08,4.891378788811197e-05,8.271031185997799e-07,0.0009452473258301159,0.0002679349627384673,0.02812373737373783,0.009343578435686716,90346.61904761905,1.489942642185979,4.212410909211437e-05,-1.2613258179765628e-06
0,630,4,-3.393377674788034e-08,5.177885298691024e-05,-1.0180133024364096e-06,0.0010253964847407233,0.00028322213860938213,0.028424603174602717,0.00571130685488408,90023.0541125541,1.5195206759943072,4.3751619688701674e-05,-1.314341148165728e-07
0,660,1,-2.3095539871743188e-07,5.14663004701945e-05,-6.9286619615229546e-06,0.0010206514255749627,0.0002818286559402557,0.028054653679653378,0.0059301267877366805,93883.11038961039,1.4946974512026012,4.26291603068734e-05,-1.7857380566924205e-06
0,660,2,-1.0347311474214082e-06,4.9196763398237916e-05,-3.1041934422642246e-05,0.000971598792172065,0.0002692384421856458,0.02799116161616095,0.01240653110144466,92795.66883116883,1.6203582002458863,4.1613019187150874e-05,-2.1622816955126805e-06
0,660,3,-2.071450977144671e-07,5.118650577660884e-05,-6.214352931434014e-06,0.0010181756021966,0.0002803656914003883,0.028071248196248334,0.006635800858731972,89956.98051948052,1.5063937821284707,4.187705451147197e-05,2.127116410716624e-06
0,660,4,-7.238848024768251e-07,5.446209312593627e-05,-2.1716544074304757e-05,0.0010885763292877856,0.0002990212653542027,0.02837283549783533,0.00895944580937418,91449.70238095238,1.4974125799120592,4.57166376241771e-05,-1.21561571752916e-06
0,690,1,-4.508244420318831e-08,4.755924500067599e-05,-1.352473326095649e-06,0.0009161145368891501,0.0002604986684315488,0.02790602453102456,0.010163850621047875,92937.3474025974,1.503819186919885,4.1227128411903666e-05,1.228955429009661e-06
0,690,2,-5.895948595355253e-07,4.6340000385126765e-05,-1.768784578606576e-05,0.0008886122810881276,0.0002533392441350412,0.0277236652236653,0.011414370367412701,93642.26406926407,1.511810547524223,4.128331260818191e-05,-2.149170417358306e-07
0,690,3,1.5486033148511854e-07,4.6925201309100664e-05,4.6458099445535565e-06,0.0009056547127498337,0.0002566032501148275,0.027871933621933482,0.01251480280089501,90432.76515151515,1.542128811867679,4.035983210915696e-05,-7.308010943715151e-07
0,690,4,8.719032809853905e-07,4.876387715442995e-05,2.6157098429561716e-05,0.000961123353872948,0.00026726416510105546,0.028154761904762887,0.005378846502259137,92702.95346320346,1.5319151724466795,4.14643187288865e-05,1.4092823533565478e-06
0,720,1,2.6883243607262784e-07,5.1187730038310047e-05,8.064973082178834e-06,0.0010000839536872667,0.00028023512486277056,0.027883658008658482,0.011064494201244258,93076.38961038961,1.5209287063286523,4.118693677649221e-05,-4.4175555360154043e-07
0,720,2,4.862086176952757e-07,4.9417922853461094e-05,1.4586258530858272e-05,0.0009614381790113648,0.0002707819306412395,0.02791991341991268,0.006172901746428968,94956.36471861471,1.5094824156376028,3.965650021316733e-05,-1.5348564720703266e-06
0,720,3,4.366715433239983e-07,4.9690260150053315e-05,1.310014629971995e-05,0.0009827663592748863,0.0002723924573130691,0.027882395382395123,0.020578564774510453,91196.15151515152,1.5984704834563825,4.112015962085769e-05,6.01867991451227e-07
0,720,4,7.660547097656902e-07,5.400666036310796e-05,2.2981641292970708e-05,0.0010708412879537085,0.000294761951179295,0.02841143578643572,0.0012508130574312153,91955.5432900433,1.5138948413650215,4.6289027167091415e-05,-9.520986936488277e-07
0,750,1,-3.783467898926462e-07,4.6044739054640045e-05,-1.1350403696779386e-05,0.0008924918883034698,0.0002523688204721104,0.027731060606060724,0.003981387315308421,93624.32575757576,1.5079038004795022,4.1538409277410175e-05,-1.059532950731534e-06
0,750,2,2.674653719241325e-07,4.4645505559726336e-05,8.023961157723977e-06,0.0008486202693992016,0.0002444647685903333,0.02775054112554034,0.002627169448894367,95564.37554112554,1.4484464223146079,3.9114598545400965e-05,1.079928082990095e-06
0,750,3,8.294498390105602e-07,4.58334520179886e-05,2.48834951703168e-05,0.0008765950486109575,0.00025117920766856396,0.02772673160173112,0.007706128402815543,92569.45021645022,1.5134459696398224,4.072809651426549e-05,-7.449729534451769e-07
0,750,4,2.2713628008278377e-07,4.899929375465772e-05,6.814088402483514e-06,0.0009573698146904864,0.00026838859160898765,0.028154581529581082,0.002535602443397081,91871.07683982684,1.5155525506845948,4.295308004420835e-05,-4.2327520890823266e-07
0,780,1,-9.511314832920639e-08,4.8912994151669693e-05,-2.8533944498761926e-06,0.0009539859087974155,0.0002672439246609004,0.02786778499278471,0.010073486323178685,99900.05086580086,1.590097212391354,4.257468055744563e-05,-1.1204013475313565e-06
0,780,2,2.1985744979616218e-07,4.753629518619227e-05,6.595723493884865e-06,0.0009230953303672542,0.00026014365764271823,0.027866883116882925,0.009090935424687549,93580.24567099568,1.5515023650119164,4.069317021036407e-05,2.8528373487077244e-07
0,780,3,1.2927776836068056e-07,4.863816777290546e-05,3.878333050820417e-06,0.0009503074521796832,0.0002662348973054004,0.02774188311688271,0.004161417118845342,93508.9025974026,1.4645771706386468,4.0770636623781995e-05,-6.704145143713299e-07
0,780,4,6.710509517326317e-07,5.0425442307331256e-05,2.0131528551978953e-05,0.0010003993594740863,0.0002757549978313629,0.028264069264068863,0.009363463685608761,93920.32683982684,1.538701571967669,4.193261487043248e-05,1.0892568433851416e-06
0,810,1,5.0233304355828775e-08,4.5554152262557486e-05,1.506999130674864e-06,0.0008779563467362082,0.0002493926124515129,0.02777344877344827,0.0016446420086037154,105396.69805194806,1.5002510838828464,3.818378496543737e-05,1.1917767694503023e-06
0,810,2,-3.9426013840410153e-07,4.368667240125968e-05,-1.1827804152123046e-05,0.0008238534498214009,0.0002382274023054894,0.02766738816738773,0.0032710341506183784,94486.54220779221,1.4969454232151476,3.8336122917601865e-05,-6.941327317910478e-07
0,810,3,5.258024192597629e-07,4.4037577545606804e-05,1.577407257779289e-05,0.0008434820580928826,0.00024128834420467294,0.027630411255410138,0.0063083608048657095,96144.13311688312,1.51542223581532,3.777274494351599e-05,3.9850477914163275e-07
0,810,4,-6.754903891078578e-07,4.800151583252203e-05,-2.026471167323573e-05,0.0009329509545988614,0.00026279640797535845,0.027964466089465494,0.003210770008656185,93304.1461038961,1.588979927351601,4.4810184052242576e-05,7.303125920779686e-07
0,840,1,-7.613690429493946e-08,4.974427362112958e-05,-2.284107128848185e-06,0.0009741714650549093,0.0002719071417022174,0.027827922077922364,0.002064597816128193,105690.28787878787,1.5502226910164667,4.151399781532237e-05,3.299520623193805e-07
0,840,2,6.743855966260845e-07,4.6438406969548717e-05,2.0231567898782538e-05,0.000895403320406893,0.00025417402313616895,0.027851911976911347,0.0007073410261766989,94148.53787878787,1.4970676850067288,3.7225725356244677e-05,-3.601960593571754e-08
0,840,3,-4.6570909029143676e-07,4.860407105431377e-05,-1.3971272708743102e-05,0.000946192878266581,0.000265711476821843,0.027890692640692435,-0.0033431745296869948,93176.0183982684,1.4327011461215124,4.091609725592213e-05,-8.398157530125679e-07
